id,position_x,position_y,geom_x,geom_y
0,0.0,0.0,0,0
1,0.05,0.0,1,0
2,0.025,0.0433,0,1
3,-0.025,0.0433,-1,1
4,-0.05,0.0,-1,0
5,-0.025,-0.0433,-1,-1
6,0.025,-0.0433,0,-1
7,-0.125,-0.0433,-3,-1
8,-0.075,-0.0433,-2,-1
9,-0.1,0.0,-2,0
10,-0.15,0.0,-3,0
11,-0.175,-0.0433,-4,-1
12,-0.15,-0.0866,-3,-2
13,-0.1,-0.0866,-2,-2
14,0.125,0.0433,2,1
15,0.175,0.0433,3,1
16,0.15,0.0866,3,2
17,0.1,0.0866,2,2
18,0.075,0.0433,1,1
19,0.1,0.0,2,0
20,0.15,0.0,3,0
21,-0.25,-0.0866,-5,-2
22,-0.2,-0.0866,-4,-2
23,-0.225,-0.0433,-5,-1
24,-0.275,-0.0433,-6,-1
25,-0.3,-0.0866,-6,-2
26,-0.275,-0.1299,-6,-3
27,-0.225,-0.1299,-5,-3
28,0.25,0.0866,5,2
29,0.3,0.0866,6,2
30,0.275,0.1299,5,3
31,0.225,0.1299,4,3
32,0.2,0.0866,4,2
33,0.225,0.0433,4,1
34,0.275,0.0433,5,1
35,-0.375,-0.1299,-8,-3
36,-0.325,-0.1299,-7,-3
37,-0.35,-0.0866,-7,-2
38,-0.4,-0.0866,-8,-2
39,-0.425,-0.1299,-9,-3
40,-0.4,-0.17321,-8,-4
41,-0.35,-0.17321,-7,-4
42,0.375,0.1299,7,3
43,0.425,0.1299,8,3
44,0.4,0.17321,8,4
45,0.35,0.17321,7,4
46,0.325,0.1299,6,3
47,0.35,0.0866,7,2
48,0.4,0.0866,8,2
49,-0.5,-0.17321,-10,-4
50,-0.45,-0.17321,-9,-4
51,-0.475,-0.1299,-10,-3
52,-0.525,-0.1299,-11,-3
53,-0.55,-0.17321,-11,-4
54,-0.525,-0.21650999999999998,-11,-5
55,-0.475,-0.21650999999999998,-10,-5
56,0.5,0.17321,10,4
57,0.55,0.17321,11,4
58,0.525,0.21650999999999998,10,5
59,0.475,0.21650999999999998,9,5
60,0.45,0.17321,9,4
61,0.475,0.1299,9,3
62,0.525,0.1299,10,3
63,-0.625,-0.21650999999999998,-13,-5
64,-0.575,-0.21650999999999998,-12,-5
65,-0.6,-0.17321,-12,-4
66,-0.65,-0.17321,-13,-4
67,-0.675,-0.21650999999999998,-14,-5
68,-0.65,-0.25981,-13,-6
69,-0.6,-0.25981,-12,-6
70,0.625,0.21650999999999998,12,5
71,0.675,0.21650999999999998,13,5
72,0.65,0.25981,13,6
73,0.6,0.25981,12,6
74,0.575,0.21650999999999998,11,5
75,0.6,0.17321,12,4
76,0.65,0.17321,13,4
77,-0.75,-0.25981,-15,-6
78,-0.7,-0.25981,-14,-6
79,-0.725,-0.21650999999999998,-15,-5
80,-0.775,-0.21650999999999998,-16,-5
81,-0.8,-0.25981,-16,-6
82,-0.775,-0.30311,-16,-7
83,-0.725,-0.30311,-15,-7
84,0.75,0.25981,15,6
85,0.8,0.25981,16,6
86,0.775,0.30311,15,7
87,0.725,0.30311,14,7
88,0.7,0.25981,14,6
89,0.725,0.21650999999999998,14,5
90,0.775,0.21650999999999998,15,5
91,-0.875,-0.30311,-18,-7
92,-0.825,-0.30311,-17,-7
93,-0.85,-0.25981,-17,-6
94,-0.9,-0.25981,-18,-6
95,-0.925,-0.30311,-19,-7
96,-0.9,-0.34641,-18,-8
97,-0.85,-0.34641,-17,-8
98,0.875,0.30311,17,7
99,0.925,0.30311,18,7
100,0.9,0.34641,18,8
101,0.85,0.34641,17,8
102,0.825,0.30311,16,7
103,0.85,0.25981,17,6
104,0.9,0.25981,18,6
105,-1.0,-0.34641,-20,-8
106,-0.95,-0.34641,-19,-8
107,-0.975,-0.30311,-20,-7
108,-1.025,-0.30311,-21,-7
109,-1.05,-0.34641,-21,-8
110,-1.025,-0.38971,-21,-9
111,-0.975,-0.38971,-20,-9
112,1.0,0.34641,20,8
113,1.05,0.34641,21,8
114,1.025,0.38971,20,9
115,0.975,0.38971,19,9
116,0.95,0.34641,19,8
117,0.975,0.30311,19,7
118,1.025,0.30311,20,7
119,-0.025,-0.1299,-1,-3
120,0.025,-0.1299,0,-3
121,0.0,-0.0866,0,-2
122,-0.05,-0.0866,-1,-2
123,-0.075,-0.1299,-2,-3
124,-0.05,-0.17321,-1,-4
125,0.0,-0.17321,0,-4
126,-0.15,-0.17321,-3,-4
127,-0.1,-0.17321,-2,-4
128,-0.125,-0.1299,-3,-3
129,-0.175,-0.1299,-4,-3
130,-0.2,-0.17321,-4,-4
131,-0.175,-0.21650999999999998,-4,-5
132,-0.125,-0.21650999999999998,-3,-5
133,0.1,-0.0866,2,-2
134,0.15,-0.0866,3,-2
135,0.125,-0.0433,2,-1
136,0.075,-0.0433,1,-1
137,0.05,-0.0866,1,-2
138,0.075,-0.1299,1,-3
139,0.125,-0.1299,2,-3
140,-0.275,-0.21650999999999998,-6,-5
141,-0.225,-0.21650999999999998,-5,-5
142,-0.25,-0.17321,-5,-4
143,-0.3,-0.17321,-6,-4
144,-0.325,-0.21650999999999998,-7,-5
145,-0.3,-0.25981,-6,-6
146,-0.25,-0.25981,-5,-6
147,0.225,-0.0433,4,-1
148,0.275,-0.0433,5,-1
149,0.25,0.0,5,0
150,0.2,0.0,4,0
151,0.175,-0.0433,3,-1
152,0.2,-0.0866,4,-2
153,0.25,-0.0866,5,-2
154,-0.4,-0.25981,-8,-6
155,-0.35,-0.25981,-7,-6
156,-0.375,-0.21650999999999998,-8,-5
157,-0.425,-0.21650999999999998,-9,-5
158,-0.45,-0.25981,-9,-6
159,-0.425,-0.30311,-9,-7
160,-0.375,-0.30311,-8,-7
161,0.35,0.0,7,0
162,0.4,0.0,8,0
163,0.375,0.0433,7,1
164,0.325,0.0433,6,1
165,0.3,0.0,6,0
166,0.325,-0.0433,6,-1
167,0.375,-0.0433,7,-1
168,-0.525,-0.30311,-11,-7
169,-0.475,-0.30311,-10,-7
170,-0.5,-0.25981,-10,-6
171,-0.55,-0.25981,-11,-6
172,-0.575,-0.30311,-12,-7
173,-0.55,-0.34641,-11,-8
174,-0.5,-0.34641,-10,-8
175,0.475,0.0433,9,1
176,0.525,0.0433,10,1
177,0.5,0.0866,10,2
178,0.45,0.0866,9,2
179,0.425,0.0433,8,1
180,0.45,0.0,9,0
181,0.5,0.0,10,0
182,-0.65,-0.34641,-13,-8
183,-0.6,-0.34641,-12,-8
184,-0.625,-0.30311,-13,-7
185,-0.675,-0.30311,-14,-7
186,-0.7,-0.34641,-14,-8
187,-0.675,-0.38971,-14,-9
188,-0.625,-0.38971,-13,-9
189,0.6,0.0866,12,2
190,0.65,0.0866,13,2
191,0.625,0.1299,12,3
192,0.575,0.1299,11,3
193,0.55,0.0866,11,2
194,0.575,0.0433,11,1
195,0.625,0.0433,12,1
196,-0.775,-0.38971,-16,-9
197,-0.725,-0.38971,-15,-9
198,-0.75,-0.34641,-15,-8
199,-0.8,-0.34641,-16,-8
200,-0.825,-0.38971,-17,-9
201,-0.8,-0.43301000000000006,-16,-10
202,-0.75,-0.43301000000000006,-15,-10
203,0.725,0.1299,14,3
204,0.775,0.1299,15,3
205,0.75,0.17321,15,4
206,0.7,0.17321,14,4
207,0.675,0.1299,13,3
208,0.7,0.0866,14,2
209,0.75,0.0866,15,2
210,-0.9,-0.43301000000000006,-18,-10
211,-0.85,-0.43301000000000006,-17,-10
212,-0.875,-0.38971,-18,-9
213,-0.925,-0.38971,-19,-9
214,-0.95,-0.43301000000000006,-19,-10
215,-0.925,-0.47631,-19,-11
216,-0.875,-0.47631,-18,-11
217,0.85,0.17321,17,4
218,0.9,0.17321,18,4
219,0.875,0.21650999999999998,17,5
220,0.825,0.21650999999999998,16,5
221,0.8,0.17321,16,4
222,0.825,0.1299,16,3
223,0.875,0.1299,17,3
224,-1.025,-0.47631,-21,-11
225,-0.975,-0.47631,-20,-11
226,-1.0,-0.43301000000000006,-20,-10
227,-1.05,-0.43301000000000006,-21,-10
228,-1.075,-0.47631,-22,-11
229,-1.05,-0.51962,-21,-12
230,-1.0,-0.51962,-20,-12
231,0.975,0.21650999999999998,19,5
232,1.025,0.21650999999999998,20,5
233,1.0,0.25981,20,6
234,0.95,0.25981,19,6
235,0.925,0.21650999999999998,18,5
236,0.95,0.17321,19,4
237,1.0,0.17321,20,4
238,1.1,0.25981,22,6
239,1.15,0.25981,23,6
240,1.125,0.30311,22,7
241,1.075,0.30311,21,7
242,1.05,0.25981,21,6
243,1.075,0.21650999999999998,21,5
244,1.125,0.21650999999999998,22,5
245,0.025,0.1299,0,3
246,0.075,0.1299,1,3
247,0.05,0.17321,1,4
248,0.0,0.17321,0,4
249,-0.025,0.1299,-1,3
250,0.0,0.0866,0,2
251,0.05,0.0866,1,2
252,-0.1,0.0866,-2,2
253,-0.05,0.0866,-1,2
254,-0.075,0.1299,-2,3
255,-0.125,0.1299,-3,3
256,-0.15,0.0866,-3,2
257,-0.125,0.0433,-3,1
258,-0.075,0.0433,-2,1
259,0.15,0.17321,3,4
260,0.2,0.17321,4,4
261,0.175,0.21650999999999998,3,5
262,0.125,0.21650999999999998,2,5
263,0.1,0.17321,2,4
264,0.125,0.1299,2,3
265,0.175,0.1299,3,3
266,-0.225,0.0433,-5,1
267,-0.175,0.0433,-4,1
268,-0.2,0.0866,-4,2
269,-0.25,0.0866,-5,2
270,-0.275,0.0433,-6,1
271,-0.25,0.0,-5,0
272,-0.2,0.0,-4,0
273,0.275,0.21650999999999998,5,5
274,0.325,0.21650999999999998,6,5
275,0.3,0.25981,6,6
276,0.25,0.25981,5,6
277,0.225,0.21650999999999998,4,5
278,0.25,0.17321,5,4
279,0.3,0.17321,6,4
280,-0.35,0.0,-7,0
281,-0.3,0.0,-6,0
282,-0.325,0.0433,-7,1
283,-0.375,0.0433,-8,1
284,-0.4,0.0,-8,0
285,-0.375,-0.0433,-8,-1
286,-0.325,-0.0433,-7,-1
287,0.4,0.25981,8,6
288,0.45,0.25981,9,6
289,0.425,0.30311,8,7
290,0.375,0.30311,7,7
291,0.35,0.25981,7,6
292,0.375,0.21650999999999998,7,5
293,0.425,0.21650999999999998,8,5
294,-0.475,-0.0433,-10,-1
295,-0.425,-0.0433,-9,-1
296,-0.45,0.0,-9,0
297,-0.5,0.0,-10,0
298,-0.525,-0.0433,-11,-1
299,-0.5,-0.0866,-10,-2
300,-0.45,-0.0866,-9,-2
301,0.525,0.30311,10,7
302,0.575,0.30311,11,7
303,0.55,0.34641,11,8
304,0.5,0.34641,10,8
305,0.475,0.30311,9,7
306,0.5,0.25981,10,6
307,0.55,0.25981,11,6
308,-0.6,-0.0866,-12,-2
309,-0.55,-0.0866,-11,-2
310,-0.575,-0.0433,-12,-1
311,-0.625,-0.0433,-13,-1
312,-0.65,-0.0866,-13,-2
313,-0.625,-0.1299,-13,-3
314,-0.575,-0.1299,-12,-3
315,0.65,0.34641,13,8
316,0.7,0.34641,14,8
317,0.675,0.38971,13,9
318,0.625,0.38971,12,9
319,0.6,0.34641,12,8
320,0.625,0.30311,12,7
321,0.675,0.30311,13,7
322,-0.725,-0.1299,-15,-3
323,-0.675,-0.1299,-14,-3
324,-0.7,-0.0866,-14,-2
325,-0.75,-0.0866,-15,-2
326,-0.775,-0.1299,-16,-3
327,-0.75,-0.17321,-15,-4
328,-0.7,-0.17321,-14,-4
329,0.775,0.38971,15,9
330,0.825,0.38971,16,9
331,0.8,0.43301000000000006,16,10
332,0.75,0.43301000000000006,15,10
333,0.725,0.38971,14,9
334,0.75,0.34641,15,8
335,0.8,0.34641,16,8
336,-0.85,-0.17321,-17,-4
337,-0.8,-0.17321,-16,-4
338,-0.825,-0.1299,-17,-3
339,-0.875,-0.1299,-18,-3
340,-0.9,-0.17321,-18,-4
341,-0.875,-0.21650999999999998,-18,-5
342,-0.825,-0.21650999999999998,-17,-5
343,0.9,0.43301000000000006,18,10
344,0.95,0.43301000000000006,19,10
345,0.925,0.47631,18,11
346,0.875,0.47631,17,11
347,0.85,0.43301000000000006,17,10
348,0.875,0.38971,17,9
349,0.925,0.38971,18,9
350,-0.975,-0.21650999999999998,-20,-5
351,-0.925,-0.21650999999999998,-19,-5
352,-0.95,-0.17321,-19,-4
353,-1.0,-0.17321,-20,-4
354,-1.025,-0.21650999999999998,-21,-5
355,-1.0,-0.25981,-20,-6
356,-0.95,-0.25981,-19,-6
357,1.025,0.47631,20,11
358,1.075,0.47631,21,11
359,1.05,0.51962,21,12
360,1.0,0.51962,20,12
361,0.975,0.47631,19,11
362,1.0,0.43301000000000006,20,10
363,1.05,0.43301000000000006,21,10
364,-1.1,-0.25981,-22,-6
365,-1.05,-0.25981,-21,-6
366,-1.075,-0.21650999999999998,-22,-5
367,-1.125,-0.21650999999999998,-23,-5
368,-1.15,-0.25981,-23,-6
369,-1.125,-0.30311,-23,-7
370,-1.075,-0.30311,-22,-7
371,-0.05,-0.25981,-1,-6
372,0.0,-0.25981,0,-6
373,-0.025,-0.21650999999999998,-1,-5
374,-0.075,-0.21650999999999998,-2,-5
375,-0.1,-0.25981,-2,-6
376,-0.075,-0.30311,-2,-7
377,-0.025,-0.30311,-1,-7
378,-0.175,-0.30311,-4,-7
379,-0.125,-0.30311,-3,-7
380,-0.15,-0.25981,-3,-6
381,-0.2,-0.25981,-4,-6
382,-0.225,-0.30311,-5,-7
383,-0.2,-0.34641,-4,-8
384,-0.15,-0.34641,-3,-8
385,0.075,-0.21650999999999998,1,-5
386,0.125,-0.21650999999999998,2,-5
387,0.1,-0.17321,2,-4
388,0.05,-0.17321,1,-4
389,0.025,-0.21650999999999998,0,-5
390,0.05,-0.25981,1,-6
391,0.1,-0.25981,2,-6
392,-0.3,-0.34641,-6,-8
393,-0.25,-0.34641,-5,-8
394,-0.275,-0.30311,-6,-7
395,-0.325,-0.30311,-7,-7
396,-0.35,-0.34641,-7,-8
397,-0.325,-0.38971,-7,-9
398,-0.275,-0.38971,-6,-9
