file_names,index,simulated_showers
proton_20deg_0deg_run2459___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run245___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2460___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2461___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2462___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2463___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2464___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2465___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2466___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2467___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2468___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2469___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run246___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2470___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2471___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2472___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2473___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2474___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2475___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2476___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2477___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2478___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2479___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run247___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2480___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2481___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2482___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2483___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2484___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2485___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2486___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2487___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2488___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2489___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run248___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2490___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2491___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2492___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2493___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2494___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2495___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2496___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2497___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2498___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2499___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run249___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run24___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2500___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2501___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2502___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2503___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2504___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2505___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2506___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2507___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2508___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2509___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run250___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2510___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2511___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2512___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2513___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2514___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2515___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2516___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2517___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2518___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2519___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run251___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2520___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2521___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2522___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2523___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2524___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2525___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2526___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2527___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2528___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2529___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run252___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2530___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2531___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2532___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2533___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2534___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2535___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2536___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2537___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2538___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2539___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run253___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2540___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2541___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2542___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2543___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2544___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2545___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2546___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2547___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2548___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2549___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run254___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2550___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2551___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2552___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2553___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2554___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2555___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2556___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2557___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2558___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2559___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run255___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2560___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2561___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2562___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2563___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2564___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2565___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2566___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2567___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2568___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2569___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run256___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2570___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2571___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2572___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2573___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2574___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2575___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2576___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2577___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2578___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2579___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run257___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2580___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2581___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2582___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2583___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2584___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2585___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2586___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2587___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2588___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2589___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run258___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2590___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2591___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2592___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2593___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2594___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2595___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2596___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2597___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2598___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2599___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run259___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run25___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2600___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2601___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2602___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2603___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2604___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2605___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2606___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2607___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2608___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2609___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run260___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2610___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2611___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2612___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2613___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2614___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2615___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2616___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2617___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2618___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2619___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run261___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2620___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2621___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2622___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2623___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2624___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2625___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2626___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2627___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2628___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2629___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run262___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2630___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2631___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2632___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2633___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2634___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2635___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2636___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2637___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2638___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2639___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run263___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2640___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2641___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2642___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2643___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2644___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2645___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2646___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2647___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2648___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2649___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run264___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2650___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run265___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run266___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run267___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run268___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run269___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run26___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run270___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run271___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run272___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run273___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run274___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run275___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run276___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run277___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run278___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run279___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run27___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run280___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run281___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run282___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run283___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run284___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run285___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run286___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run287___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run288___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run289___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run28___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run290___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run291___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run292___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run293___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run294___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run295___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run296___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run297___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run298___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run299___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run29___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run2___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run300___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run301___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run302___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run303___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run304___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run305___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run306___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run307___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run308___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run309___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
proton_20deg_0deg_run30___cta-prod3-merged_desert-2150m-Paranal-3HB8-NG,-2.0,50000
